triplesID,relationID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,297,TRANSPORT_CONNECTION,LIGNY,PATC,__Entity__,__Entity__,1507,1506
,341,TRANSPORT_REORGANIZATION,LMCE,Mobility,__Entity__,__Entity__,1508,1505
,343,TRANSPORT_ALIGNMENT,LMCE,Agglomeration_Project,__Entity__,__Entity__,1508,1503
,344,TRANSPORT_COMPLEMENTARITY,HERMANCE,Transportation_Modes,__Entity__,__Entity__,1510,1509
,56,PART_OF,Zone hypercentre,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1512,1516
,56,PART_OF,Bus Veyrier / Champel / Grands Esserts,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1513,1516
,56,PART_OF,U-Lacustre cyclable,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1514,1516
,56,PART_OF,Voie verte d’agglomération,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1515,1516
,56,PART_OF,Zone centres urbains,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1518,1516
,56,PART_OF,Bus Axe Frontenex,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1519,1516
,345,HAS_TRAM_LINE,CARTIGNY,Tram St-Julien-en-Genevois,__Entity__,__Entity__,1521,1533
,345,HAS_TRAM_LINE,LANCY,Tram Grand-Saconnex,__Entity__,__Entity__,1522,1530
,65,RELATED_TO,SCAN_CAR,STATIONNEMENT,__Entity__,__Entity__,1523,1532
,98,HAS_PLACE,CAROUGE,Place des Charmilles,__Entity__,__Entity__,1525,1534
,65,RELATED_TO,TRANSPORTS_COLLECTIFS,VOITURE,__Entity__,__Entity__,1526,1537
,346,HAS_TRAIN_STATION,CONFIGNON,Cornavin,__Entity__,__Entity__,1528,287
,347,HAS_BUS_LINE,VEYRIER,Bus Veyrier / Champel / Grands Esserts,__Entity__,__Entity__,1531,1513
,65,RELATED_TO,STATIONNEMENT,MOBILITÉ_DOUCE,__Entity__,__Entity__,1532,1524
,65,RELATED_TO,STATIONNEMENT,TRANSPORT_PUBLIC,__Entity__,__Entity__,1532,1529
,65,RELATED_TO,STATIONNEMENT,VOITURE,__Entity__,__Entity__,1532,1537
,11,LOCATED_AT,Place des Charmilles,GENÈVE-SÉCHERON,__Entity__,__Entity__,1534,1709
,347,HAS_BUS_LINE,AIRE-LA-VILLE,Bus Veyrier / Champel / Grands Esserts,__Entity__,__Entity__,1535,1513
,345,HAS_TRAM_LINE,AIRE-LA-VILLE,Tram St-Julien-en-Genevois,__Entity__,__Entity__,1535,1533
,347,HAS_BUS_LINE,ERNCEXarouge-Rondeau,Bus Veyrier / Champel / Grands Esserts,__Entity__,__Entity__,1536,1513
,65,RELATED_TO,VOITURE,SCAN_CAR,__Entity__,__Entity__,1537,1523
,65,RELATED_TO,VOITURE,STATIONNEMENT,__Entity__,__Entity__,1537,1532
,347,HAS_BUS_LINE,CHÊNE-BOUGERIES,Bus Vernier-Genève,__Entity__,__Entity__,1538,1527
,345,HAS_TRAM_LINE,PLAN-LES-OUATES,Tram St-Julien-en-Genevois,__Entity__,__Entity__,1539,1533
,306,MODIFIES,Conseil d'État,RPFSP,__Entity__,__Entity__,1547,1546
,337,PRIORITIZES,Conseil d'État,Zones urbaines,__Entity__,__Entity__,1547,1543
,337,PRIORITIZES,Conseil d'État,Modes doux,__Entity__,__Entity__,1547,1545
,348,DEFINES,Conseil d'État,LMCE,__Entity__,__Entity__,1547,1508
,348,DEFINES,Conseil d'État,Nombre de places de parking,__Entity__,__Entity__,1547,1544
,349,ENCOURAGES,Conseil d'État,Plans de mobilité,__Entity__,__Entity__,1547,1541
,350,ENVISAGES,Conseil d'État,Fiscaliser les places de stationnement gratuites sur le lieu de travail,__Entity__,__Entity__,1547,1542
,351,REFINES,Conseil d'État,Ratios,__Entity__,__Entity__,1547,1548
,352,RESPONDS,Conseil d'État,Priorisation des zones de la loi pour une mobilité cohérente et équilibrée (LMCE),__Entity__,__Entity__,1547,1549
,59,HAS_CHARACTERISTIC,Trèfle Blanc,1000,__Entity__,__Entity__,1557,1555
,59,HAS_CHARACTERISTIC,La Plaine,40,__Entity__,__Entity__,1559,1553
,113,HAS_TRANSPORT_LINE,La Plaine,Ligne T,__Entity__,__Entity__,1559,1661
,113,HAS_TRANSPORT_LINE,La Plaine,Ligne X,__Entity__,__Entity__,1559,1662
,113,HAS_TRANSPORT_LINE,La Plaine,Ligne P,__Entity__,__Entity__,1559,1664
,115,HAS_TRANSPORT_MEASURE,La Plaine,Aménagement de 200 places P+R,__Entity__,__Entity__,1559,1659
,115,HAS_TRANSPORT_MEASURE,La Plaine,Optimisation des espaces publics pour l’accessibilité à la gare de Satigny,__Entity__,__Entity__,1559,1665
,115,HAS_TRANSPORT_MEASURE,La Plaine,Couvert vélos de 25 places dans le cadre des travaux de réaménagement du parvis de la gare,__Entity__,__Entity__,1559,1673
,115,HAS_TRANSPORT_MEASURE,La Plaine,Intégration dans une zone 30km/h de la route cantonale située devant la gare,__Entity__,__Entity__,1559,1674
,353,HAS_AMELIORATION,Bernex-Est,axes forts,__Entity__,__Entity__,1564,1572
,353,HAS_AMELIORATION,route de Pré-Bois,cheminements pour les cycles,__Entity__,__Entity__,1566,1563
,353,HAS_AMELIORATION,route de Pré-Bois,axe fort pour les transports publics,__Entity__,__Entity__,1566,1565
,353,HAS_AMELIORATION,route de Pré-Bois,cheminements pour les piétons,__Entity__,__Entity__,1566,1567
,353,HAS_AMELIORATION,route de Pré-Bois,aménagements en faveur des transports publics,__Entity__,__Entity__,1566,1569
,353,HAS_AMELIORATION,route de Pré-Bois,aménagements paysagers,__Entity__,__Entity__,1566,1574
,353,HAS_AMELIORATION,Les Grands Esserts,axes forts,__Entity__,__Entity__,1568,1572
,353,HAS_AMELIORATION,Communaux d’Ambilly,axes forts,__Entity__,__Entity__,1570,1572
,353,HAS_AMELIORATION,Les Vergers,axes forts,__Entity__,__Entity__,1571,1572
,353,HAS_AMELIORATION,Les Cherpines,axes forts,__Entity__,__Entity__,1573,1572
,21,HAS_DESTINATION,Extension du tram 12,Annemasse,__Entity__,__Entity__,1576,258
,21,HAS_DESTINATION,Bus à haut niveau de service,Saint-Genis-Pouilly,__Entity__,__Entity__,1578,35
,354,HAS_PATH,Bus à haut niveau de service,Frontenex,__Entity__,__Entity__,1578,1579
,354,HAS_PATH,Bus à haut niveau de service,Carouge – Grands Esserts – Veyrier,__Entity__,__Entity__,1578,1583
,354,HAS_PATH,Bus à haut niveau de service,Genève – Vernier – ZIMEYSAVER,__Entity__,__Entity__,1578,1584
,56,PART_OF,Liaison ferroviaire Cornavin – Eaux-Vives – Annemasse,Léman Express,__Entity__,__Entity__,1581,1162
,21,HAS_DESTINATION,Extension du tram 14,Bernex – En Vailly,__Entity__,__Entity__,1585,1586
,354,HAS_PATH,Ligne urbaine,Champel – Grands Esserts,__Entity__,__Entity__,1587,1580
,25,HAS_DEPARTURE_DATE,Boulevard des Abarois,2021,__Entity__,__Entity__,1590,951
,26,HAS_SERVICE_START_DATE,Boulevard des Abarois,2022,__Entity__,__Entity__,1590,931
,355,HAS_ACCESS_ROAD,Boulevard des Abarois,Bernex Nord,__Entity__,__Entity__,1590,1594
,355,HAS_ACCESS_ROAD,Boulevard des Abarois,autoroute,__Entity__,__Entity__,1590,1609
,25,HAS_DEPARTURE_DATE,Gare de Cornavin,2024,__Entity__,__Entity__,1591,452
,26,HAS_SERVICE_START_DATE,Gare de Cornavin,2031,__Entity__,__Entity__,1591,1597
,25,HAS_DEPARTURE_DATE,Barreau routier du plateau de Monfleury,2022,__Entity__,__Entity__,1595,931
,26,HAS_SERVICE_START_DATE,Barreau routier du plateau de Monfleury,fin 2024,__Entity__,__Entity__,1595,1598
,21,HAS_DESTINATION,Liaisons routières de Genève Sud - L1,route d’Annecy,__Entity__,__Entity__,1596,1592
,21,HAS_DESTINATION,Liaisons routières de Genève Sud - L1,route de Saconnex-d’Arve,__Entity__,__Entity__,1596,1613
,355,HAS_ACCESS_ROAD,Communaux d'Ambilly,Construction d’un accès routier,__Entity__,__Entity__,1599,1607
,21,HAS_DESTINATION,Liaisons routières de Genève Sud - L2,route d’Annecy,__Entity__,__Entity__,1600,1592
,21,HAS_DESTINATION,Liaisons routières de Genève Sud - L2,route de Pierre-Grand,__Entity__,__Entity__,1600,1611
,21,HAS_DESTINATION,Demi-jonction autoroutière de Vernier,Canada,__Entity__,__Entity__,1603,1602
,25,HAS_DEPARTURE_DATE,Demi-jonction autoroutière de Vernier,2022,__Entity__,__Entity__,1603,931
,26,HAS_SERVICE_START_DATE,Demi-jonction autoroutière de Vernier,fin 2024,__Entity__,__Entity__,1603,1598
,25,HAS_DEPARTURE_DATE,Construction d’un accès routier,septembre 2018,__Entity__,__Entity__,1607,986
,26,HAS_SERVICE_START_DATE,Construction d’un accès routier,2020,__Entity__,__Entity__,1607,1122
,21,HAS_DESTINATION,Autoroute de contournement,aéroport,__Entity__,__Entity__,1608,991
,21,HAS_DESTINATION,Autoroute de contournement,Vengeron,__Entity__,__Entity__,1608,1604
,25,HAS_DEPARTURE_DATE,Autoroute de contournement,2022,__Entity__,__Entity__,1608,931
,26,HAS_SERVICE_START_DATE,Autoroute de contournement,fin 2023,__Entity__,__Entity__,1608,1601
,25,HAS_DEPARTURE_DATE,Jonction autoroutière du Grand-Saconnex,2018,__Entity__,__Entity__,1610,1120
,26,HAS_SERVICE_START_DATE,Jonction autoroutière du Grand-Saconnex,2023,__Entity__,__Entity__,1610,1589
,21,HAS_DESTINATION,Télécabine urbain Bardonnex,P47,__Entity__,__Entity__,1612,1605
,25,HAS_DEPARTURE_DATE,Télécabine urbain Bardonnex,fin 2023,__Entity__,__Entity__,1612,1601
,26,HAS_SERVICE_START_DATE,Télécabine urbain Bardonnex,fin 2025,__Entity__,__Entity__,1612,1606
,356,HAS_CONSTRUCTION_START_DATE,autoroute de contournement,2025,__Entity__,__Entity__,1615,1616
,356,HAS_CONSTRUCTION_START_DATE,autoroute de contournement,2027,__Entity__,__Entity__,1615,1620
,357,HAS_CONSTRUCTION_END_DATE,autoroute de contournement,après 2030,__Entity__,__Entity__,1615,1617
,357,HAS_CONSTRUCTION_END_DATE,autoroute de contournement,2028,__Entity__,__Entity__,1615,1623
,357,HAS_CONSTRUCTION_END_DATE,bouclement autoroutier,2040,__Entity__,__Entity__,1618,1624
,358,BENEFICIARY,mise en service intégrale du Léman Express,Grand Genève,__Entity__,__Entity__,1619,997
,356,HAS_CONSTRUCTION_START_DATE,jonction de Lancy-Sud,2023,__Entity__,__Entity__,1621,1589
,357,HAS_CONSTRUCTION_END_DATE,jonction de Lancy-Sud,2025,__Entity__,__Entity__,1621,1616
,357,HAS_CONSTRUCTION_END_DATE,jonction autoroutière,2040,__Entity__,__Entity__,1622,1624
,356,HAS_CONSTRUCTION_START_DATE,la route de Pierre-Grand,2023,__Entity__,__Entity__,1625,1589
,357,HAS_CONSTRUCTION_END_DATE,la route de Pierre-Grand,2025,__Entity__,__Entity__,1625,1616
,11,LOCATED_AT,Aménagements cyclables,Avenue de la Paix,__Entity__,__Entity__,1649,1686
,107,HAS_FEATURE,Route de la Chapelle,Zone 30,__Entity__,__Entity__,1650,1271
,107,HAS_FEATURE,Route de la Chapelle,Piste cyclable,__Entity__,__Entity__,1650,1654
,107,HAS_FEATURE,Jacques-Grosselin,PAV,__Entity__,__Entity__,1653,369
,107,HAS_FEATURE,Chemin des Palettes,Aménagements cyclables,__Entity__,__Entity__,1655,1649
,113,HAS_TRANSPORT_LINE,Satigny,Ligne S,__Entity__,__Entity__,1672,1666
,113,HAS_TRANSPORT_LINE,Satigny,Ligne 54,__Entity__,__Entity__,1672,1667
,113,HAS_TRANSPORT_LINE,Satigny,Ligne W,__Entity__,__Entity__,1672,1669
,115,HAS_TRANSPORT_MEASURE,Satigny,92 places P+R,__Entity__,__Entity__,1672,1660
,112,HAS_TRANSPORT,VERNIER,Ligne 56,__Entity__,__Entity__,1679,1678
,112,HAS_TRANSPORT,VERNIER,Ligne 57,__Entity__,__Entity__,1679,1682
,112,HAS_TRANSPORT,ZIMEYSA,Ligne 54,__Entity__,__Entity__,1680,1667
,112,HAS_TRANSPORT,ZIMEYSA,Itinéraire modes doux reliant Meyrin Village,__Entity__,__Entity__,1680,1677
,112,HAS_TRANSPORT,ZIMEYSA,Ligne 56,__Entity__,__Entity__,1680,1678
,112,HAS_TRANSPORT,ZIMEYSA,Ligne 57,__Entity__,__Entity__,1680,1682
,112,HAS_TRANSPORT,MEYRIN,BHNS Genève – Vernier – Zimeysa,__Entity__,__Entity__,1681,1676
,112,HAS_TRANSPORT,MEYRIN,Ligne 56,__Entity__,__Entity__,1681,1678
,112,HAS_TRANSPORT,MEYRIN,Ligne 57,__Entity__,__Entity__,1681,1682
,11,LOCATED_AT,Stationnements vélos,Gare,__Entity__,__Entity__,1687,618
,11,LOCATED_AT,Stationnement vélos,Gare Genthod-Belleveue,__Entity__,__Entity__,1690,1689
,11,LOCATED_AT,Stationnement vélos,Gare Versoix,__Entity__,__Entity__,1690,1694
,11,LOCATED_AT,Aménagements mobilité douce,Les Tuileries,__Entity__,__Entity__,1692,1688
,11,LOCATED_AT,Aménagements P+R,Versoix,__Entity__,__Entity__,1695,1685
,11,LOCATED_AT,Aménagements P+R,Chambésy,__Entity__,__Entity__,1695,1691
,11,LOCATED_AT,Aménagements P+R,Genthod-Belleveue,__Entity__,__Entity__,1695,1693
,11,LOCATED_AT,Feux,Moyenne ceinture routière,__Entity__,__Entity__,1697,1699
,11,LOCATED_AT,Aménagement cyclable,avenue de la Paix,__Entity__,__Entity__,1698,1702
,11,LOCATED_AT,Moyenne ceinture routière,GENÈVE-SÉCHERON,__Entity__,__Entity__,1699,1709
,11,LOCATED_AT,Giratoires Motta/Dunand,Moyenne ceinture routière,__Entity__,__Entity__,1700,1699
,207,CONNECTS_WITH,Ligne F,Halte 3,__Entity__,__Entity__,1704,1703
,11,LOCATED_AT,Parking,Rue des Alpes,__Entity__,__Entity__,1705,1706
,11,LOCATED_AT,Aménagement P+R,GENÈVE-SÉCHERON,__Entity__,__Entity__,1708,1709
,11,LOCATED_AT,Carrefour à feux,Moyenne ceinture routière,__Entity__,__Entity__,1710,1699
,11,LOCATED_AT,Aménagement mobilité douce,GENÈVE-SÉCHERON,__Entity__,__Entity__,1711,1709
,11,LOCATED_AT,Giratoires Pailly/Crozets,Moyenne ceinture routière,__Entity__,__Entity__,1712,1699
,207,CONNECTS_WITH,Ligne 28,Tram,__Entity__,__Entity__,1713,152
